,Notes,SURV_DATE,OBS_RADIUS,LC1_SPECIE,LC2_SPECIE,AREA_SIZE,LAND_MNGT,SOIL_CROP,nuts3,Transect,CLIMANR,WRB_COD,AnnualPrec,WRB_LV1,ParMat1,ParMat2,slope (Degrees)
17941,,30JUL2009:00:00:00,2.0,C31,,4.0,2.0,4.0,FI186,C30;62;31;C30;31;D10;B13,3.4,PZ,658.53000125885,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.2809591293335
17942,,05SEP2009:00:00:00,2.0,C21,,4.0,2.0,1.0,FI134,C20;C30;61;31;C30,2.2000000000000002,PZ,716.369999074936,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,5.31352996826172
17943,,08JUN2009:00:00:00,2.0,C21,,4.0,2.0,1.0,FI1A2,C20;31;C20,2.2000000000000002,HS,770.700000715256,Histosol,organic materials,organic materials,2.36102819442749
17944,,27AUG2009:00:00:00,2.0,,,2.0,2.0,2.0,GR212,B74;E10;D20;23;B81;E10;23;D10;E10;B81;E10;A;B81;E10;10;23;1;62;1;23;E20;A;B81;E10,5.4.1,LP,1171.32000501081,Leptosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.61888313293457
17945,,18JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,HU321,B16,4.5999999999999996,VR,533.000002403557,Vertisol,unconsolidated deposits (alluvium,unconsolidated deposits (alluvium/ weathering residuum and slope deposits),2.56063890457153
17946,,18AUG2009:00:00:00,1.0,,,3.0,2.0,2.0,HU311,B11;E30;61;F00;B31;B11,4.5999999999999996,PH,589.720001792908,Phaeozem,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.66997158527374
17947,,09MAY2009:00:00:00,1.0,B19C,,4.0,2.0,1.0,SK042,B19,4.5999999999999996,FL,551.460001988709,Fluvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,2.29061007499695
17948,,13MAY2009:00:00:00,2.0,,,4.0,2.0,1.0,SK042,E20,4.9000000000000004,FL,668.840004205704,Fluvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,1.2809591293335
17949,,08AUG2009:00:00:00,1.0,,,2.0,2.0,4.0,PL325,B15;62;E20;61;F00,4.7,PZ,666.180001583695,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.46044516563416
17950,,23JUL2009:00:00:00,1.0,,,2.0,2.0,4.0,PL311,B15;1;10;61;1;B15;10;E20,4.5,PZ,606.270002424717,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,2.56063890457153
17951,,10JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,PL122,B14;1;61;1;B15;B14,4.5,LV,616.530003070831,Luvisol,unconsolidated deposits (alluvium,unconsolidated deposits (alluvium/ weathering residuum and slope deposits),3.16105175018311
17952,,13JUL2009:00:00:00,2.0,C22,,3.0,2.0,4.0,PL122,C20,4.5,FL,616.530003070831,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.29061007499695
17953,,01JUL2009:00:00:00,2.0,,,2.0,1.0,4.0,PL344,E20;B13;B21,3.3,AB,627.000003123283,Albeluvisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,1.2809591293335
17954,,27JUL2009:00:00:00,1.0,,,3.0,2.0,2.0,LT002,B11;1;62;E20,3.3,LV,658.999999332428,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.33711075782776
17955,,20JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,LT006,B11,3.3,CM,642.970002937317,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.14576280117035
17956,,23MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,LT005,B11;E20;31;E20;B11,3.3,CM,659.900000810623,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,9.24597358703613
17957,,03MAY2009:00:00:00,2.0,,,3.0,2.0,1.0,LV007,E20;C10;24;C10;31;D10;24;D10;24;D10;C20;23;A,3.3,PZ,696.590000839531,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,2.83368372917175
17958,,23JUL2009:00:00:00,2.0,C32,,4.0,2.0,1.0,EE001,C30;PI(;C30;31;C30;)PI,3.3,PZ,678.530003356934,Podzol,unconsolidated deposits (alluvium,lake deposits,0.0
17959,,08JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,FI182,B55;31;B55;C30;D10;24;D10;32,3.4,CM,658.999997544289,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.62013745307922
17960,,28JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,FI132,E30;61;2;C20;E30;C30;C20;C30,3.4,PZ,637.32000169754,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,5.06319808959961
17961,,21AUG2009:00:00:00,2.0,C31,,3.0,2.0,1.0,FI134,C30;61;C30;31;C30;E30;E20,2.2000000000000002,PZ,693.600000858307,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,6.51702356338501
17962,,25AUG2009:00:00:00,2.0,C3B,,4.0,2.0,1.0,FI134,C30;41;C30;31;D10;B55;PI(;31;B55;31;B55;31;B55;31;B55;31;B55;31;)PI;B55;31;1;61;B55,2.2000000000000002,PZ,693.600000858307,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
17963,,07SEP2009:00:00:00,2.0,C21,,4.0,2.0,1.0,FI134,C20;31;C30;C20;E10;62;E10;C30,2.2000000000000002,PZ,748.529998540878,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,5.62483978271484
17964,many stones,14SEP2009:00:00:00,2.0,C21,,4.0,2.0,4.0,FI134,C20;31;2;61;2;31;E30,2.2000000000000002,PZ,777.530002260208,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,5.17424154281616
17965,,28MAY2009:00:00:00,2.0,,,3.0,2.0,4.0,FI1A2,E20;31;61;31;B55;62;31;23;24;C10,2.2000000000000002,PZ,749.339999723434,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.21524477005005
17966,,,1.0,,,3.0,2.0,2.0,,B52;B51;E30,,PH,610.8600001432,Phaeozem,eolian deposits,loess,0.0
17967,,,2.0,,,4.0,1.0,1.0,,E20;31;E20,,VR,548.910000020266,Vertisol,unconsolidated deposits (alluvium,unconsolidated deposits (alluvium/ weathering residuum and slope deposits),12.7136611938477
17968,,21JUL2009:00:00:00,2.0,C15,,2.0,2.0,3.0,HU321,C10;E10,4.5999999999999996,AR,547.830000193417,Arenosol,unconsolidated deposits (alluvium,fluvial sands and gravels,0.405135601758957
17969,,10AUG2009:00:00:00,1.0,,,3.0,2.0,1.0,HU323,B16,4.5999999999999996,LV,589.720001792908,Luvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,0.0
17970,,12AUG2009:00:00:00,1.0,,,4.0,2.0,1.0,HU323,B16;E20;G20;E20;B16,4.5999999999999996,HS,589.720001792908,Histosol,organic materials,organic materials,0.0
17971,,13MAY2009:00:00:00,2.0,,,4.0,2.0,1.0,SK042,E20;B13,4.5999999999999996,FL,668.840004205704,Fluvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,1.14576280117035
17972,,24JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,PL326,B13;E30;B11,4.7,AR,658.920000115037,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.21524477005005
17973,,27JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,PL312,B11;61;B19;61;B19;61;B15;61;B75;61;B19;B37;B36;B14;B21;61;B15;61;B14,4.7,PZ,658.920000115037,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.405135601758957
17974,,23JUL2009:00:00:00,1.0,B43D,,1.0,2.0,4.0,PL311,B43;C30,4.5,PZ,606.270002424717,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.405135601758957
17975,,13JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,PL122,B15;1;61;1;B14;B15,4.5,LV,616.530003070831,Luvisol,unconsolidated deposits (alluvium,unconsolidated deposits (alluvium/ weathering residuum and slope deposits),2.29061007499695
17976,,10JUL2009:00:00:00,1.0,,,2.0,2.0,4.0,PL122,B41;B54,4.5,AB,616.530003070831,Albeluvisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,2.36102819442749
17977,,01JUL2009:00:00:00,2.0,,,2.0,2.0,4.0,PL344,E30;1;62;1;C30,3.3,AB,627.000003123283,Albeluvisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.14576280117035
17978,,29MAY2009:00:00:00,2.0,,,3.0,2.0,4.0,PL343,E20;31;14;E20;24;E20;B16;B21;E20,3.3,AB,559.52999997139,Albeluvisol,unconsolidated deposits (alluvium,unconsolidated deposits (alluvium/ weathering residuum and slope deposits),0.0
17979,,11AUG2009:00:00:00,2.0,,,3.0,2.0,2.0,LT004,E20;B11;E20;PI(;Bx1;E20;)PI,3.3,LV,667.709997558594,Luvisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,7.14191961288452
17980,,26MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,LT005,B13;B16,3.3,LV,642.970002937317,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.36102819442749
17981,,05MAY2009:00:00:00,2.0,C22,,4.0,2.0,2.0,LV007,C20;15;31,3.3,PZ,739.059995937347,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.905850350856781
17982,,10AUG2009:00:00:00,2.0,C1D,,2.0,2.0,4.0,EE004,C10;E20;31;E20;C30,3.4,PZ,691.360000479221,Podzol,unconsolidated deposits (alluvium,lake deposits,0.0
17983,,28JUL2009:00:00:00,2.0,C22,,3.0,2.0,4.0,EE006,C20,3.4,PZ,697.29000043869,Podzol,unconsolidated deposits (alluvium,lake deposits,1.46044516563416
17984,,09JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,FI182,B11,3.4,CM,658.53000125885,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.43363046646118
17985,,26JUL2009:00:00:00,2.0,C31,,3.0,2.0,4.0,FI186,C30;31;B11;31;24;1;62;1;E30;24;B21,3.4,PZ,658.53000125885,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
17986,many stones,04AUG2009:00:00:00,2.0,C21,,3.0,2.0,2.0,FI186,C20;1;62;1;C20;31;1;62;1;C20;62;C30;1;62;1;31;C30;PI(;31;B13;10;B13;)PI,3.4,PZ,662.100000333786,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.0
17987,,29JUN2009:00:00:00,2.0,C21,,3.0,2.0,2.0,FI131,C20;61;C20;61;C30;C20,3.4,PZ,725.019999217987,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.405135601758957
17988,,18AUG2009:00:00:00,2.0,C2B,,4.0,2.0,1.0,FI132,C20;C30;31;C20;D10;61;1;2;31;C30;31;C30;31;C30;C20,2.2000000000000002,PZ,647.219999790192,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.02486824989319
17989,,25AUG2009:00:00:00,2.0,,,2.0,2.0,1.0,FI134,E30;61;24;1;C30;21;C30;C10;C30;E30;1;31;E30;31;C30;PI(;C30;)PI,2.2000000000000002,HS,717.170001459122,Histosol,organic materials,organic materials,2.29061007499695
17990,,,1.0,,,3.0,2.0,1.0,,B11;B16;24;01;61;B11,,CH,627.129999879003,Chernozem,eolian deposits,loess,0.810230672359467
17991,,,1.0,,,3.0,2.0,2.0,,B16;E30;31;11;E30;B11;01;11;31;E30,,PH,627.129999879003,Phaeozem,eolian deposits,loess,1.71835803985596
17992,,,1.0,,,3.0,2.0,1.0,,B11;E30;D10;C10;E30,,LV,610.8600001432,Luvisol,consolidated-clastic-sedimentary rocks,facies bound rock,1.14576280117035
17993,,,2.0,,,3.0,2.0,1.0,,E30;61;E30,,FL,565.469996809959,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,18.387601852417
17994,,21AUG2009:00:00:00,2.0,,,2.0,2.0,1.0,PL323,E20;E30,4.9000000000000004,CM,857.569992911816,Cambisol,consolidated-clastic-sedimentary rocks,facies bound rock,11.2616128921509
17995,,04AUG2009:00:00:00,2.0,,,4.0,2.0,1.0,PL323,E30;61;E30;E20;E30;E20,4.7,FL,857.569992911816,Fluvisol,consolidated-clastic-sedimentary rocks,facies bound rock,3.26283025741577
17996,,09MAY2009:00:00:00,1.0,,,1.0,3.0,1.0,PL343,F00;E10;C10;E20;14;E20;62;E20;C20,3.3,AR,625.740000271797,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.14576280117035
17997,,12JUN2009:00:00:00,2.0,,,2.0,2.0,4.0,PL343,E20;23;E20;A;B13;E20,3.3,PZ,559.52999997139,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.66997158527374
17998,,30MAY2009:00:00:00,2.0,,,3.0,2.0,4.0,PL343,E20;23;E20;23;E20;10;23;B11,3.3,AR,559.52999997139,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.2809591293335
17999,,31JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,LT002,C10;E20;C10,3.3,LV,672.629997396469,Luvisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,0.405135601758957
18000,,30JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,LT002,B18;1;62;1;11;1;61;E30,3.3,LV,672.629997396469,Luvisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,4.93316602706909
18001,,21JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,LT002,B11;E20;C30;E20;B23;1;B21;B43;1;61;1;B75;B13;B14;A;E10;24;E10,3.3,CM,658.999999332428,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.405135601758957
18002,,25MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,LT005,B11;1;62;E20;B13,3.3,CM,669.740000247955,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.21524477005005
18003,,29MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,LT005,B13,3.3,CM,669.37999997139,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
18004,,18JUN2009:00:00:00,2.0,,,3.0,2.0,2.0,LV007,E20;10;E20;A;62;11;E20;24;E20;D10;23;A,3.3,AR,739.059995937347,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.405135601758957
18005,,25MAY2009:00:00:00,2.0,C32,,4.0,2.0,4.0,LV007,C30;C20;C30;61;C20;31;C20,3.3,PZ,696.590000839531,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.2809591293335
18006,,25AUG2009:00:00:00,2.0,,,3.0,2.0,3.0,EE004,E30;31;C30,3.4,GL,775.940001773834,Gleysol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.0
18007,,23JUL2009:00:00:00,2.0,C21,,3.0,2.0,2.0,FI186,C20;61;C20;C30;31;1;62;1;C20;61;C20;C30;2;31;C10,3.4,PZ,662.100000333786,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.14576280117035
18008,,22JUL2009:00:00:00,2.0,C31,,3.0,2.0,2.0,FI131,C30;C20;24;C30;C10;31;C10;31;C10,3.4,PZ,696.449999904633,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.2809591293335
18009,,22JUN2009:00:00:00,2.0,,,3.0,1.0,4.0,FI132,E20;1;23;1;B15;D20;31;24;1;D20;B15;C30;PI(;C30;)PI;C30,3.4,PZ,637.32000169754,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.810230672359467
18010,,24JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,FI132,B15;E20;61;1;E30;B55;B15;F00;E20;A;E20;C10;B75;B55;1;61;1;B15,3.4,PZ,637.32000169754,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.02486824989319
18011,,08JUN2009:00:00:00,2.0,C31,,4.0,2.0,1.0,FI1A2,C30;C20;C30,2.2000000000000002,HS,771.38999915123,Histosol,organic materials,organic materials,1.46044516563416
18012,,,1.0,,,3.0,2.0,3.0,,B11;01;B52;01;B11,,CH,648.749997657538,Chernozem,eolian deposits,loess,1.2809591293335
18013,,,1.0,,,4.0,2.0,1.0,,B11;B16;61,,CH,621.539998960495,Chernozem,eolian deposits,loess,1.14576280117035
18014,,,2.0,,,3.0,1.0,2.0,,E20;31;14;E20;B16,,FL,621.539998960495,Fluvisol,unconsolidated deposits (alluvium,lake deposits,6.00083541870117
18015,,,2.0,,,2.0,2.0,1.0,,E30;31;E30;B15;B16;B53;E30;31;14;B53,,CM,610.8600001432,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,7.17560195922852
18016,,,1.0,,,3.0,2.0,1.0,,B16;01;61;01;B16;B11;B16,,SN,565.469996809959,Solonetz,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,13.2792959213257
18017,,,2.0,,,3.0,1.0,1.0,,E20;23;E20;23;24;E20,,SN,565.469996809959,Solonetz,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.18070459365845
18018,,21JUL2009:00:00:00,1.0,,,2.0,2.0,2.0,HU321,B16;E20;14;B16;E20;C10,4.5999999999999996,AR,547.830000193417,Arenosol,unconsolidated deposits (alluvium,fluvial sands and gravels,0.0
18019,,24AUG2009:00:00:00,2.0,,,3.0,2.0,4.0,HU323,E30;C10;E20;C10;61;C10,4.5999999999999996,LV,530.870000548661,Luvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,0.0
18020,,16JUL2009:00:00:00,2.0,,,4.0,2.0,4.0,SK042,E20;C10;PI(;C10;61;C10;E20;)PI,4.5999999999999996,FL,653.230001211166,Fluvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,2.06493425369263
18021,,13MAY2009:00:00:00,1.0,,,4.0,2.0,1.0,SK042,B13;E20;31;1;B16;1;31;E30,4.9000000000000004,FL,668.840004205704,Fluvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,0.0
18022,,21AUG2009:00:00:00,2.0,,,2.0,2.0,1.0,PL323,E20;13;1;62;1;13,4.7,CM,857.569992911816,Cambisol,consolidated-clastic-sedimentary rocks,facies bound rock,6.05449867248535
18023,,26AUG2009:00:00:00,1.0,,,4.0,3.0,1.0,PL323,F00;23;A;E20;23;E20;23;61;23;A;23;E20;61;C10,4.7,CM,780.590001988411,Cambisol,consolidated-clastic-sedimentary rocks,facies bound rock,6.00083541870117
18024,,11AUG2009:00:00:00,2.0,,,3.0,2.0,4.0,PL324,E20;61;E20;B16;E20,4.7,LV,666.180001583695,Luvisol,eolian deposits,loess,2.71574187278748
18025,,16JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,PL315,B41;E20;B14;B15;E20;B37;B14;B15;B37;B14;B37;B14;B37,4.5,LV,639.159999805689,Luvisol,eolian deposits,loess,0.905850350856781
18026,,09JUL2009:00:00:00,2.0,,,3.0,2.0,4.0,PL314,E20;C30;E20,4.5,PZ,618.509999811649,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.46044516563416
18027,,24JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,PL311,B18;1;61;1;B15,4.5,AB,612.540000915527,Albeluvisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,4.12451791763306
18028,,23JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,PL311,B13;1;E20;1;B15;1;B14,4.5,HS,586.99999935627,Histosol,organic materials,organic materials,2.29061007499695
18029,,10JUL2009:00:00:00,1.0,,,2.0,2.0,4.0,PL122,B21;A;PI(;Bx1;)PI,4.5,LV,616.530003070831,Luvisol,unconsolidated glacial deposits/glacial drift,marine and estuarine clays and silts,1.14576280117035
18030,,01JUL2009:00:00:00,1.0,,,2.0,2.0,4.0,PL344,B15;1;C10;C30,3.3,HS,627.000003123283,Histosol,organic materials,organic materials,0.572938680648804
18031,,12JUN2009:00:00:00,2.0,C32,,3.0,2.0,4.0,PL343,C30;62;C30,3.3,AB,559.52999997139,Albeluvisol,unconsolidated deposits (alluvium,unconsolidated deposits (alluvium/ weathering residuum and slope deposits),6.31577491760254
18032,,30JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,LT002,B11;E10;31;E20;24;E20,3.3,LV,674.289997243881,Luvisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,1.81124806404114
18033,,23MAY2009:00:00:00,2.0,,,2.0,2.0,1.0,LT005,E20;B11;1;61;1;E20;B13;E20,3.3,LV,669.37999997139,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
18034,,16JUN2009:00:00:00,2.0,,,3.0,1.0,1.0,LV009,E20;E10;31;E20,3.3,LV,739.059995937347,Luvisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.405135601758957
18035,,07MAY2009:00:00:00,2.0,C3B,,2.0,2.0,4.0,LV007,C30;C20,3.3,PZ,739.059995937347,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.46044516563416
18036,,22JUN2009:00:00:00,2.0,C22,,4.0,2.0,3.0,LV007,C20,3.3,PZ,739.059995937347,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,3.26283025741577
18037,,25AUG2009:00:00:00,2.0,,,3.0,2.0,4.0,EE004,E20;C10;G20;C10,3.4,GL,731.230002558231,Gleysol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.46286654472351
18038,,28JUL2009:00:00:00,2.0,C22,,3.0,2.0,4.0,EE006,C20;E20;C20,3.4,PZ,697.29000043869,Podzol,unconsolidated deposits (alluvium,lake deposits,5.1110897064209
18039,,23JUL2009:00:00:00,2.0,C22,,4.0,2.0,1.0,EE001,C20,3.3,PZ,678.530003356934,Podzol,unconsolidated deposits (alluvium,lake deposits,3.61888313293457
18040,,09JUL2009:00:00:00,2.0,C31,,4.0,2.0,4.0,FI182,C30;E10;24;E10,3.4,PZ,658.999997544289,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.2809591293335
18041,,09JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,FI186,B11;24;B11;1;62;1;31;B55;C30,3.4,CM,658.53000125885,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.14576280117035
18042,,25JUL2009:00:00:00,2.0,C31,,4.0,2.0,4.0,FI186,C30;31;B55;PI(;31;Bx1;)PI,3.4,CM,658.53000125885,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.66371822357178
18043,,26JUL2009:00:00:00,2.0,C21,,4.0,2.0,4.0,FI186,C20,3.4,PZ,666.970001459122,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.45733523368835
18044,,08JUL2009:00:00:00,2.0,C21,,3.0,2.0,2.0,FI131,C20;C30;C20,3.4,PZ,697.570002937317,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.21524477005005
18045,,08JUL2009:00:00:00,2.0,C21,,3.0,2.0,2.0,FI131,C20;C10;31;1;62;1;24;C20;31;C20;61;C20;1;62;1;31;E10;C30;E20,3.4,PZ,697.570002937317,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.2376880645752
18046,,30JUN2009:00:00:00,2.0,C21,,4.0,2.0,2.0,FI131,C20;24;C20;C30;C10;C30;62;C30;62;31;C30;G10,3.4,PZ,725.019999217987,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.0
18047,,05JUN2009:00:00:00,2.0,C3B,,4.0,2.0,1.0,FI132,C30;D10;C30;C20;C30;32;D10;C30;C20;31;C30;31;C20;31;C20;61;C20;61;C30,3.4,PZ,714.300002002716,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.46044516563416
18048,,06JUN2009:00:00:00,2.0,,,2.0,2.0,1.0,FI132,C30;31;61;C10;31;C20;C10;61;C10;31;E30;31;E30,3.4,PZ,675.039999771118,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
18049,,22JUN2009:00:00:00,1.0,,,3.0,2.0,4.0,FI132,B55;31;C10;31;B55;31;D20;E20;A;C30;24;C30;1;61;1;2,3.4,3,637.32000169754,Lake,No information,No information,4.99861335754395
18050,,17JUL2009:00:00:00,2.0,C31,,4.0,2.0,1.0,FI132,C30;51;C30;51;C30,2.2000000000000002,PZ,646.540000247955,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
18051,,19AUG2009:00:00:00,2.0,C11,,3.0,2.0,1.0,FI134,C10;41;C10;31;C10;31;C10;31;C10;31;C10;31;C30;31;2;61;2;31;24;2;C30;31;C30;C20;C30,2.2000000000000002,HS,659.950000572205,Histosol,organic materials,organic materials,1.62013745307922
18052,,05SEP2009:00:00:00,2.0,C21,,4.0,2.0,1.0,FI134,C20;C30;32;C30;31;C20;31;C20,2.2000000000000002,HS,716.369999074936,Histosol,organic materials,organic materials,2.56063890457153
18053,,09JUN2009:00:00:00,2.0,C21,,4.0,2.0,1.0,FI134,C20;61;C20;31;C30,2.2000000000000002,PZ,773.760002279282,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,7.73519086837769
18054,,,1.0,,,4.0,2.0,1.0,,B11;E30;31;14;61;B11,,PH,621.539998960495,Phaeozem,eolian deposits,loess,1.2809591293335
18055,,,2.0,,,3.0,2.0,1.0,,B16;E30;C10;31;B16,,FL,621.539998960495,Fluvisol,unconsolidated deposits (alluvium,lake deposits,2.02486824989319
18056,,,1.0,,,4.0,2.0,1.0,,B31,,PH,610.8600001432,Phaeozem,eolian deposits,loess,0.405135601758957
18057,,,2.0,,,4.0,2.0,1.0,,C10;E20;61;E20;C10;E10,,VR,565.469996809959,Vertisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,9.06404972076416
